sgRNA	Gene	D9_rep1_SSEA5_hi	D9_rep1_SSEA5_low	D9_rep2_SSEA5_hi	D9_rep2_SSEA5_low	D9_rep3_SSEA5_hi	D9_rep3_SSEA5_low
EpiKDlib_FOXP3_659	FOXP3	295.71573443680734	200.23548521579897	316.23370185294107	250.54352837999613	342.717804350412	172.33798184147926
EpiKDlib_E2F6_529	E2F6	441.53886036321467	544.1427592587531	434.6143808188326	594.0449029787187	460.9946349578307	529.3238013702578
EpiKDlib_TNP1_1976	TNP1	305.88944089678927	331.46326083745254	304.6439850311055	322.2538668915851	286.4294331577248	211.7295205481031
EpiKDlib_FBRSL1_642	FBRSL1	260.44688537553674	320.1505215597238	287.25940979835224	235.49321042077375	308.51727501814634	285.5886556230228
EpiKDlib_HDAC8_740	HDAC8	198.7263995183132	426.4902707703741	182.124121485987	400.1613951510892	172.4276687168393	359.4477906979425
EpiKDlib_MLLT10_1071	MLLT10	113.94551235179733	87.10809243851142	128.3147219560363	84.1047180074192	99.75154388577481	49.23942338327979
EpiKDlib_DTX3L_523	DTX3L	210.93484727029147	229.64860733789374	239.24486867931927	226.64008220946647	167.44009152255057	283.1266844538588
EpiKDlib_PADI4_1273	PADI4	276.7248157115078	378.97676580391334	201.1643705504311	357.6663797368143	267.9041464360809	268.3548574388749
EpiKDlib_TET3_1949	TET3	101.05881750248692	195.71038950470748	127.4868850401909	169.98006165709984	120.4143636906853	125.56052962736347
EpiKDlib_DDX50_466	DDX50	552.7713843256835	506.8107196422483	423.02466399699705	417.8676515737038	473.8198334574303	359.4477906979425
EpiKDlib_PHF8_1369	PHF8	245.52544923422997	58.82624424418953	182.124121485987	86.76065647081138	348.4178925724563	64.01125039826373
EpiKDlib_ATF2_136	ATF2	476.80770942448527	348.4323697540457	526.5042784776715	248.77290273773468	425.369083570054	226.50134756308705
EpiKDlib_PRDM5_1429	PRDM5	346.58426673671687	406.12734007046237	390.73902427902664	401.9320207933507	448.88194748598664	398.83932940456634
EpiKDlib_TRRAP_2010	TRRAP	187.19619886366704	126.70267991056207	209.44273970888506	154.04443087674673	220.1659075764601	292.97456913051474
EpiKDlib_MORF4L2_1080	MORF4L2	530.3892301137233	435.54046219255713	495.04647567554645	392.19357976091266	690.4231858951127	435.7688969420262
EpiKDlib_PPARGC1A_1390	PPARGC1A	277.40306280883993	443.4593796869672	343.5523200758391	442.6564105653642	394.731109376566	260.9689439313829
EpiKDlib_NIPBL_1189	NIPBL	105.12830008647968	582.6060728030309	121.69202662927313	396.6201438665663	112.57674238537442	401.3013005737303
EpiKDlib_PRKAA1_1444	PRKAA1	472.05997974316034	444.5906536147401	486.7681065170925	384.2257643707361	605.6343735922042	443.15481044951815
EpiKDlib_E2F6_530	E2F6	536.4934539897124	350.6949176095914	338.58529858076673	245.23165145321175	467.4072342076305	403.7632717428943
EpiKDlib_FOXP2_655	FOXP2	337.0888073740671	311.10033013754077	204.47571821381268	226.64008220946647	270.75419054710306	174.79995301064326
EpiKDlib_NO-TARGET_1195	NO-TARGET	491.72914556579207	468.3474060979705	582.7971887551583	371.83138487490595	553.6210685660502	457.92663746450205
EpiKDlib_JADE2_856	JADE2	109.19778267047244	63.351339955281034	108.4466359757468	69.93971286932755	171.71515768908378	86.16899092073963
EpiKDlib_SIRT2_1721	SIRT2	421.86969454058294	390.28950508164206	370.87093829873714	337.30418485080753	300.6796537128355	396.3773582354023
EpiKDlib_EPC1_574	EPC1	479.52069781381374	312.23160406531366	644.884957443563	279.7588514773102	739.5864468102446	347.13793485212256
EpiKDlib_AICDA_33	AICDA	386.60084547931234	837.142706551928	347.69150465506607	671.0671184170922	354.11798079450057	539.1716860469137
EpiKDlib_SS18L2_1825	SS18L2	577.8665269269721	348.4323697540457	450.3432822198951	496.6604926543386	522.9830943725622	329.9041366679746
EpiKDlib_PHC3_1338	PHC3	617.2048585722355	872.212198312887	668.0643910872341	654.2461748156082	732.4613365326893	859.2279380382324
EpiKDlib_VRK1_2119	VRK1	211.6130943676236	74.66407923300979	211.92625045642123	100.92566160890304	185.25286721643891	110.78870261237954
EpiKDlib_SUV39H1_1847	SUV39H1	413.73072937259747	213.8107723490735	357.6255476452108	200.0806975755446	304.24220885161316	189.5717800256272
EpiKDlib_BRPF1_251	BRPF1	351.33199641804174	357.48256117622867	285.6037359666614	330.2216822817617	306.37974193487975	352.0618771904505
EpiKDlib_TLE4_1966	TLE4	267.229356348858	351.8261915373643	284.775899050816	285.07072840409455	299.9671426850799	248.65908808556296
EpiKDlib_L3MBTL4_993	L3MBTL4	693.1685334734337	592.7875381529868	634.9509144534182	702.9383799777984	627.7222154526257	642.5744751518013
EpiKDlib_CBX7_293	CBX7	308.60242928611774	351.8261915373643	302.16047428356933	411.6704618257887	525.8331384835843	440.6928392803541
EpiKDlib_PRDM16_1420	PRDM16	438.147624876554	321.28179548749665	458.62165137834904	426.7207797850111	413.2563960982099	457.92663746450205
EpiKDlib_UBE2D1_2030	UBE2D1	240.77771955290507	355.22001332068294	256.6294439120726	279.7588514773102	337.73022715612325	384.0675023895824
EpiKDlib_ATXN7_154	ATXN7	278.7595570035042	333.7258086929983	291.3985943775792	270.9057232660029	311.3673191291685	256.0450015930549
EpiKDlib_NCOR2_1172	NCOR2	137.00591366108964	274.89956444880875	186.26330606521398	455.93610288232514	159.6024702172397	241.27317457807098
EpiKDlib_NO-TARGET_1235	NO-TARGET	158.7098207757177	118.78376241615194	195.36951213951332	140.76473855978583	164.59004741152842	135.40841430401943
EpiKDlib_CUL5_447	CUL5	23.738648406624442	47.51350496646077	26.490781307052654	27.44469745505258	19.950308777154962	4.923942338327979
EpiKDlib_FBRS_640	FBRS	378.46188031132687	567.8995117419836	265.7356499863719	500.20174393886157	317.06740735121275	475.16043564865
EpiKDlib_EID2_545	EID2	541.9194307683695	287.3435776543104	513.2588878241452	223.09883092494357	557.1836237048278	315.13230965299067
EpiKDlib_TLK1_1970	TLK1	23.060401309292317	130.0965016938807	59.60425794086847	70.82502569045828	43.46317269308759	142.7943278115114
EpiKDlib_USP17L2_2084	USP17L2	578.5447740243043	550.9304028253904	516.5702354875267	551.5498875644438	604.9218625644486	529.3238013702578
EpiKDlib_GATAD2B_679	GATAD2B	357.43622029403093	161.77217167152122	366.73175371951015	254.9700924856498	456.007057763542	179.72389534897124
EpiKDlib_PRDM2_1425	PRDM2	399.4875403286228	409.521161853781	417.2298055860793	500.20174393886157	410.40635198718775	401.3013005737303
EpiKDlib_EXOSC2_589	EXOSC2	381.17486870065534	366.5327525984117	437.9257284822142	360.32231820020644	375.4933116271666	297.89851146884274
EpiKDlib_ARID1B_90	ARID1B	466.63400296450334	343.9072740429542	347.69150465506607	236.37852324190447	375.4933116271666	278.20274211553084
EpiKDlib_GSE1_690	GSE1	382.5313628953196	411.78370970932673	452.8267929674313	475.41298494720115	399.71868657085474	352.0618771904505
EpiKDlib_LEO1_1002	LEO1	384.566104187316	597.3126338640783	402.3287411008622	600.2420927266338	456.7195687912975	509.62803201694584
EpiKDlib_PHF19_1356	PHF19	269.94234473818653	276.03083837658164	225.99947802579294	266.47915916034924	218.74088552094904	231.42528990141503
EpiKDlib_ZGPAT_2172	ZGPAT	872.2257671691152	183.26637629920586	713.5954214587308	174.4066257627535	955.4772882201715	137.87038547318343
EpiKDlib_FOXP3_658	FOXP3	444.9300958498753	374.4516700928218	467.72785745264844	415.2117131103116	423.2315504867874	366.83370420543446
EpiKDlib_RPS6KA4_1591	RPS6KA4	119.37148913045435	105.20847528287743	122.51986354511853	110.66410264134105	122.55189677395191	78.78307741324767
EpiKDlib_ASXL1_122	ASXL1	274.0118273221793	296.3937690764934	212.7540873722666	679.0349338072687	356.96802490552267	485.00832032530593
EpiKDlib_USP16_2080	USP16	443.573601655211	289.60612550985616	389.0833504473359	265.59384633921854	425.369083570054	275.74077094636687
EpiKDlib_FBRS_639	FBRS	255.69915569421187	278.2933862321274	280.6367144715891	295.6944822576633	270.75419054710306	265.89288626971086
EpiKDlib_SIRT6_1724	SIRT6	311.9936647727784	288.47485158208326	228.48298877332914	351.4691899888992	237.97868327034845	364.3717330362705
EpiKDlib_CHD6_371	CHD6	278.08130990617207	306.5752344264493	245.03972709023705	250.54352837999613	240.8287273813706	297.89851146884274
EpiKDlib_FOXO1_649	FOXO1	394.06156354996574	106.33974921065031	494.2186387597011	205.39257450232898	381.19339984921083	177.26192417980724
EpiKDlib_UBE2E1_2036	UBE2E1	303.17645250746074	418.571353275964	281.4645513874344	323.1391797127159	400.4311975986103	509.62803201694584
EpiKDlib_TP53_1989	TP53	1698.3307317196459	873.3434722406599	1692.0986559879882	1147.365416185424	1930.1923741897424	1270.3771232886186
EpiKDlib_PRKAG1_1457	PRKAG1	233.9952485795838	161.77217167152122	182.124121485987	153.159118055616	250.09137074219254	140.3323566423474
EpiKDlib_KDM4E_940	KDM4E	342.51478415272413	274.89956444880875	266.56348690221733	387.76701565525906	317.7799183789683	342.21399251379455
EpiKDlib_ACTL6B_12	ACTL6B	375.74889192199834	311.10033013754077	426.33601166037863	349.69856434663774	547.2084693162503	384.0675023895824
EpiKDlib_AIRE_36	AIRE	315.384900259439	587.1311685141225	330.30692942231275	416.0970259314424	258.641503075259	465.312550971994
EpiKDlib_KAT8_906	KAT8	160.06631497038197	132.35904954942646	225.17164110994756	126.59973342169417	245.81630457565933	155.10418365733133
EpiKDlib_APOBEC3G_81	APOBEC3G	328.9498422060816	273.7682905210359	315.40586493709566	317.8273027859315	442.4693482361868	302.82245380717075
EpiKDlib_TAF10_1885	TAF10	170.24002143036387	390.28950508164206	157.28901401062512	420.52359003709597	86.21383435841965	288.0506267921868
EpiKDlib_NAP1L1_1136	NAP1L1	550.0583959363549	187.79147201029735	358.4533845610562	200.96601039667536	527.9706715668509	192.0337511947912
EpiKDlib_ZHX1_2177	ZHX1	348.61900802871327	306.5752344264493	366.73175371951015	470.1011080204168	337.73022715612325	465.312550971994
EpiKDlib_DAPK3_452	DAPK3	377.78363321399473	196.84166343248035	316.23370185294107	246.1169642743425	380.4808888214553	194.49572236395517
EpiKDlib_EYA1_613	EYA1	351.33199641804174	431.0153664814656	285.6037359666614	440.88578492310273	336.3052051006122	403.7632717428943
EpiKDlib_NAA60_1132	NAA60	364.89693836468433	360.8763829595473	311.26668035786867	360.32231820020644	314.92987426794616	339.7520213446306
EpiKDlib_KDM4C_934	KDM4C	532.4239714057196	579.2122510197123	461.1051621258853	483.3808003373777	491.63260915131866	418.53509875787825
EpiKDlib_NCOR2_1170	NCOR2	386.60084547931234	308.83778228199503	233.4500102684015	259.39665659130344	363.3806241553225	302.82245380717075
EpiKDlib_GLYR1_687	GLYR1	303.85469960479287	283.9497558709918	313.7501911054049	277.9882258350487	334.1676720173456	258.50697276221894
EpiKDlib_L3MBTL2_987	L3MBTL2	267.90760344619014	1224.0383898502514	272.3583453131351	1111.9529033401948	298.5421206295689	1107.8870261237953
EpiKDlib_SMYD2_1786	SMYD2	346.58426673671687	303.18141264313067	395.70604577409904	266.47915916034924	390.4560432100328	184.64783768729922
EpiKDlib_LBR_1000	LBR	341.836537055392	364.27020474286593	280.6367144715891	450.62422595554074	171.71515768908378	465.312550971994
EpiKDlib_NO-TARGET_1210	NO-TARGET	199.40464661564533	153.85325417711107	223.51596727825677	294.80916943653256	210.90326421563816	196.95769353311917
EpiKDlib_MBD4_1033	MBD4	499.86811073377754	331.46326083745254	410.60711025931613	296.579795078794	515.1454730672513	366.83370420543446
EpiKDlib_EYA3_619	EYA3	713.5159463933976	314.4941519208594	626.6725452949644	361.2076310213372	727.4737593384006	352.0618771904505
EpiKDlib_RBX1_1543	RBX1	88.1721226531765	90.50191422183005	96.85691915391126	61.08658465802026	72.6761248310645	73.85913507491969
EpiKDlib_ASH1L_115	ASH1L	473.4164739378246	330.3319869096797	416.4019686702339	273.5616617293951	430.35666076434273	366.83370420543446
EpiKDlib_CHD8_377	CHD8	682.9948270134519	341.6447261874084	580.3136780076222	402.8173336144814	629.1472375081368	361.90976186710645
EpiKDlib_NEK6_1175	NEK6	292.32449895014673	337.11963047631696	237.58919484762848	285.07072840409455	411.8313740426988	307.7463961454987
EpiKDlib_ING5_835	ING5	171.59651562502813	567.8995117419836	137.42092803033563	568.3708311659276	119.70185266292977	418.53509875787825
EpiKDlib_HDAC7_735	HDAC7	352.688490612706	295.2624951487205	375.01012287796414	307.20354893236276	376.20582265492214	406.22524291205826
EpiKDlib_DNMT3A_488	DNMT3A	474.77296813248887	362.0076568873202	346.0358308233753	276.21760019278724	379.05586676594424	251.12105925472693
EpiKDlib_TAF5L_1905	TAF5L	172.95300981969237	421.9651750592826	255.80160699622718	448.8536003132793	126.8269629404851	322.51822316048265
EpiKDlib_DOT1L_501	DOT1L	259.0903911808725	332.59453476522543	299.67696353603316	420.52359003709597	226.5785068262599	246.19711691639895
EpiKDlib_CBX6_291	CBX6	384.566104187316	365.4014786706388	408.95143642762537	419.6382772159653	364.09313518307806	273.27879977720283
EpiKDlib_PHF14_1353	PHF14	146.50137302373943	273.7682905210359	187.09114298105936	262.93790787582634	135.37709527355153	258.50697276221894
EpiKDlib_HLTF_773	HLTF	307.24593509145353	312.23160406531366	333.61827708569433	287.72666686748676	346.28035948918966	285.5886556230228
EpiKDlib_SCML2_1640	SCML2	101.73706459981905	107.47102313842318	94.37340840637508	116.86129238925615	114.71427546864102	91.09293325906762
EpiKDlib_IKZF1_816	IKZF1	349.97550222337753	291.8686733654019	471.86704203187537	274.4469745505258	312.07983015692406	221.57740522475908
EpiKDlib_ACTL6B_10	ACTL6B	432.721648097897	570.1620595975293	488.4237803487833	408.1292105412658	497.332697373363	507.16606084778186
EpiKDlib_PHF14_1351	PHF14	371.6794093380056	389.1582311538692	379.9771443730365	361.2076310213372	342.717804350412	403.7632717428943
EpiKDlib_SMARCC2_1757	SMARCC2	493.0856397604563	348.4323697540457	380.8049812888819	393.96420540317416	504.4578076509183	396.3773582354023
EpiKDlib_CDK3_319	CDK3	317.4196415514354	407.2586139982352	282.29238830327984	415.2117131103116	289.9919882965025	221.57740522475908
EpiKDlib_PCNA_1322	PCNA	172.95300981969237	154.98452810488396	217.72110886733898	146.9619283077009	244.39128252014828	110.78870261237954
EpiKDlib_CDK5_324	CDK5	280.79429829550054	285.08102979876463	275.66969297651667	270.02041044487214	268.6166574638364	263.4309151005469
EpiKDlib_DND1_481	DND1	293.680993144811	355.22001332068294	282.29238830327984	277.102913013918	327.04256173979024	320.0562519913187
EpiKDlib_EYA4_621	EYA4	622.6308353508925	641.4323170472205	629.1560560425005	501.972369581123	499.47023045662957	489.93226266363394
EpiKDlib_TOP2B_1986	TOP2B	583.2925037056292	461.55976253133326	500.84133408646426	592.2742773364573	540.083359038695	448.0787527878461
EpiKDlib_HDAC10_716	HDAC10	297.0722286314716	324.6756172708153	283.94806213497066	329.336369460631	241.54123840912612	256.0450015930549
EpiKDlib_SCMH1_1636	SCMH1	425.2609300272436	319.0192476319509	434.6143808188326	417.8676515737038	438.1942820696536	386.52947355874636
EpiKDlib_HR_801	HR	280.79429829550054	274.89956444880875	189.57465372859556	246.1169642743425	206.62819804910495	295.43654029967877
EpiKDlib_SYNCRIP_1866	SYNCRIP	372.3576564353377	132.35904954942646	274.0140191448259	111.54941546247179	386.1809770434996	160.02812599565934
EpiKDlib_STK4_1830	STK4	314.0284060647748	231.9111551934395	393.2225350265628	214.24570271363626	423.9440615145429	157.56615482649534
EpiKDlib_C17orf49_271	C17orf49	252.30792020755123	309.9690562097679	244.21189017439164	359.43700537907574	330.6051168785679	339.7520213446306
EpiKDlib_SMEK2_1779	SMEK2	128.86694849310413	222.8609637712565	144.0436233570988	155.8150565190082	146.06476068988454	157.56615482649534
EpiKDlib_TNP2_1979	TNP2	250.95142601288697	178.74128058811434	267.39132381806274	165.5534975514462	266.47912438056983	155.10418365733133
EpiKDlib_SP140_1802	SP140	404.9135171072798	226.2547855545751	336.9296247490759	266.47915916034924	407.55630787616565	270.81682860803886
EpiKDlib_ZBTB7C_2163	ZBTB7C	373.71415063000194	230.77988126566663	248.35107475361863	323.1391797127159	267.1916354083254	292.97456913051474
EpiKDlib_GLYR1_688	GLYR1	158.03157367838557	266.98064695439865	218.5489457831844	206.2778873234597	200.21559879930516	270.81682860803886
EpiKDlib_TDRD3_1932	TDRD3	544.632419157698	610.8879209973528	584.4528625868492	765.7955902780801	581.408998648516	475.16043564865
EpiKDlib_PRKAG2_1460	PRKAG2	196.0134111289847	98.42083171624017	261.59646540714493	215.131015534767	255.79145896423682	216.6534628864311
EpiKDlib_TP53BP1_1993	TP53BP1	569.0493146616545	512.4670892811126	563.7569396907143	446.19766184988714	615.6095279807816	388.99144472791033
EpiKDlib_BAZ2A_193	BAZ2A	216.3608240489485	398.2084225760522	217.72110886733898	359.43700537907574	178.84026796663912	384.0675023895824
EpiKDlib_APOBEC3H_86	APOBEC3H	387.2790925766445	283.9497558709918	322.85639717970423	263.82322069695704	361.2430910720559	221.57740522475908
EpiKDlib_ENY2_566	ENY2	163.4575504570426	75.79535316078267	153.97766634724354	67.28377440593536	180.2652900221502	103.40278910488756
EpiKDlib_SATB1_1632	SATB1	289.6115105608182	200.23548521579897	288.915083630043	243.4610258109503	304.24220885161316	201.88163587144714
EpiKDlib_NO-TARGET_1199	NO-TARGET	397.4527990366264	516.9921849922041	385.7720027839543	494.88986701207716	364.09313518307806	514.5519743552738
EpiKDlib_ZNF711_2210	ZNF711	130.9016897851005	174.21618487702284	140.7322756937172	189.45694372197588	200.92810982706067	278.20274211553084
EpiKDlib_TAF6_1910	TAF6	245.52544923422997	236.436250904531	324.512071011395	339.074810493069	374.78080059941107	209.26754937893912
EpiKDlib_HMG20B_777	HMG20B	269.94234473818653	140.27796704383658	227.65515185748373	173.52131294162277	216.60335243768245	120.63658728903549
EpiKDlib_UHRF2_2065	UHRF2	311.9936647727784	277.16211230435454	268.2191607339081	296.579795078794	310.654808101413	258.50697276221894
EpiKDlib_MSL3_1102	MSL3	374.39239772733407	257.93045553221566	362.5925691402832	359.43700537907574	377.63084471043317	300.3604826380067
EpiKDlib_DNMT1_485	DNMT1	261.12513247286887	167.42854131038558	269.0469976497535	180.6038155106686	250.80388176994808	243.73514574723498
EpiKDlib_KDM5C_949	KDM5C	356.07972609936667	395.9458747205065	254.1459331645364	462.13329263024025	366.23066826634465	448.0787527878461
EpiKDlib_MLLT10_1072	MLLT10	358.79271448869514	478.5288714479264	347.69150465506607	339.9601233141997	333.45516098959007	302.82245380717075
EpiKDlib_CRB2_407	CRB2	167.52703304103537	383.5018615150048	269.8748345655989	285.07072840409455	242.25374943688166	374.21961771292644
EpiKDlib_CTCFL_424	CTCFL	374.39239772733407	277.16211230435454	373.3544490462733	263.82322069695704	383.3309329324775	317.59428082215464
EpiKDlib_MGA_1062	MGA	457.13854360185354	277.16211230435454	418.0576425019247	230.18133349398937	404.7062637651435	233.887261070579
EpiKDlib_PRDM12_1411	PRDM12	534.458712697716	636.9072213361289	545.5445275421156	555.9764516700974	485.2200099015189	489.93226266363394
EpiKDlib_SMARCA4_1739	SMARCA4	389.992080965973	162.9034455992941	326.1677448430858	230.18133349398937	342.0052933226565	196.95769353311917
EpiKDlib_CUL4B_444	CUL4B	311.9936647727784	403.8647922149166	346.86366773922066	401.9320207933507	292.8420324075246	393.91538706623834
EpiKDlib_TLE1_1959	TLE1	708.7682167120727	291.8686733654019	682.9654555724512	312.5154258591471	627.0097044248702	329.9041366679746
EpiKDlib_HDAC7_737	HDAC7	295.71573443680734	277.16211230435454	219.37678269902977	274.4469745505258	245.10379354790382	300.3604826380067
EpiKDlib_TSSK6_2014	TSSK6	406.27001130194407	372.1891222372761	394.0503719424082	401.04670797221996	330.6051168785679	290.51259796135076
EpiKDlib_NO-TARGET_1233	NO-TARGET	286.89852217148973	271.5057426654902	340.2409724124575	240.80508734755813	337.01771612836774	320.0562519913187
EpiKDlib_SMARCA5_1742	SMARCA5	453.0690610178608	410.65243578155383	447.85977147235894	534.72894396296	456.7195687912975	462.85057980283005
EpiKDlib_TSSK6_2013	TSSK6	373.71415063000194	579.2122510197123	390.73902427902664	563.0589542391433	335.59269407285666	433.3069257728622
EpiKDlib_MAP3K7_1008	MAP3K7	375.0706448246662	274.89956444880875	378.3214705413457	248.77290273773468	279.3043228801695	297.89851146884274
EpiKDlib_MRGBP_1089	MRGBP	248.23843762355847	237.5675248323039	294.70994204096075	399.2760823299585	315.64238529570173	364.3717330362705
EpiKDlib_TLE2_1964	TLE2	118.01499493579009	57.69497031641666	125.00337429265471	88.53128211307283	138.9396504123292	51.70139455244378
